node,title,in_degree,out_degree,weighted_in_degree,weighted_out_degree,pagerank,hub_score,authority_score,mean_visits,median_visits,std_visits,max_visits,total_visits,visit_slope,gmm_cluster,cluster_confidence,p_cluster_0,p_cluster_1,p_cluster_2,p_cluster_3,p_cluster_4,cluster_entropy,cluster_entropy_normalized,svd_1,svd_2,svd_3,svd_4,svd_5,svd_6,svd_7,svd_8,svd_9,svd_10,svd_11,svd_12,svd_13,svd_14,svd_15,svd_16,svd_17,svd_18,svd_19,svd_20
400,Domain of a function,82,46,101.0,78.0,0.0011813024806007425,0.0022426357734536074,0.0028326228409324937,425.1422708618331,414.0,136.80095880812132,933.0,310779.0,0.17937546829739892,1,0.9999137617015775,8.62382459035267e-05,0.9999137617015775,5.251875912450348e-11,1.91580721504905e-57,4.088778841955727e-146,0.0008932875436149326,0.0005550307574549005,0.00026596937326724113,0.004171325133082972,0.0006077115382062994,0.0037475087402213283,0.0027588638793099363,0.003072304980319975,0.0028424854761319607,0.0036509505518721227,0.0076718257904117605,-0.0023162769194443157,0.004997311666880654,0.020439028324734345,-0.003141521082898239,0.003526835868707155,-0.0011939200354958855,0.00618090611685335,-0.0013105772555393764,0.0025195781279691016,-0.000764732993300339,0.006516668038097974
401,Structure (mathematical logic),53,20,79.0,22.0,0.0009390068126221838,0.000310497337106495,0.002438523040599373,66.47879616963064,64.0,16.69835470079562,137.0,48596.0,-0.02041483277385971,1,0.9985648588595464,0.0010031839403513284,0.9985648588595464,0.0004316875878120215,1.0448240329832625e-26,2.696122904011338e-07,0.011709381938024002,0.007275448060195644,0.0001100805270318719,0.000906602650565723,0.00010942344073917528,0.0018221830365791711,0.0010949470216122209,0.004298734209302013,0.0012234367617829697,0.005686107198261072,0.00874704371702888,-0.0025756554870536436,0.009214453278843677,0.014623266224641865,0.010636749397679173,0.008171330777286545,-0.0034504530190634848,-0.004525108432408668,-0.0001839519625339288,0.0018837753554089222,-0.0006991525802782589,0.024495795089641347
402,Recursively enumerable set,44,10,57.0,12.0,0.0007979978438567786,0.00015806731204060033,0.0010534347003241424,73.73324213406293,69.0,72.9583673630704,1970.0,53899.0,0.01794366637656165,0,0.9999931156271059,0.9999931156271059,1.1941637476298036e-10,6.884142510116149e-06,1.1096760496441064e-10,2.76994946037807e-16,8.871653138845969e-05,5.512268022460435e-05,0.00011390725923961673,0.0008451850906288592,9.698722949614416e-05,0.0013523077513906945,0.004437217523067789,0.11080709304900183,-0.0012494870601446446,0.0029287797742267646,-0.0018038954367969261,0.00019231836233937652,-0.00038752980237291123,0.0035484500750119705,0.0016607864852968962,0.0036516261734649657,-0.0018701616482631204,-0.0009421042057787271,-0.001727145404011965,0.001060708199030692,0.00015778626566207975,0.0005023285861960787
403,Decision problem,46,27,55.0,39.0,0.000806253399276484,0.0002203138599727117,0.0008399712211936822,147.09302325581396,139.0,47.26057340014258,736.0,107525.0,-0.005850864309187029,1,0.898658557174513,0.0153725689650742,0.898658557174513,0.08596887386040826,4.611661013830184e-15,7.912744533610256e-70,0.37115451140175426,0.2306112640533137,0.00017652322135202464,0.0008539331186106908,8.369524145015527e-05,0.002137838589816862,0.0027196333446540626,0.04681653420803598,0.0006498783733145318,0.019766383806221977,0.010164888840999786,-0.0013179519613231252,0.023167066205436602,-0.0027686258399884345,0.0009263272028072706,0.0030105723515573683,0.00016369194867013712,-0.0017492741267138802,0.006608294072147817,0.004288992861626545,-1.7856989178914736e-05,0.044401584872976775
404,Computable function,56,25,81.0,32.0,0.0010150665388826072,0.0003534466046385839,0.0014850578211053158,137.55129958960327,127.0,173.83433481140418,4747.0,100550.0,0.041235269848359964,0,0.9999999999989706,0.9999999999989706,1.522699785289638e-16,1.0293174909413457e-12,3.1355774232141393e-31,2.3192456366238254e-34,2.7746274089573924e-11,1.7239729395718467e-11,9.580698864046885e-05,0.0011344495468573275,0.00023864001391092166,0.002196774186640678,0.0032215359361883653,0.04855318894291495,0.0005667915836252622,0.00909410222343373,0.005549924189078729,-0.00018916554111773177,0.004610586731365384,0.014091469641669475,0.0013020888207513981,0.019066548325087123,-0.006503739400440661,-0.005483066297538907,-0.00758640794223194,-0.002330046843939264,0.005346218045337106,0.0048405969113685735
405,Primitive recursive function,56,9,72.0,10.0,0.000979278692365946,0.00018551995016747596,0.0015285048622531976,145.25991792065665,139.0,42.386738362952045,410.0,106185.0,-0.02468705675910398,1,0.961463922215194,0.005483620572224602,0.961463922215194,0.03305022011938066,8.696540672815428e-30,2.2370932006820593e-06,0.17905284435157928,0.11125178732790088,3.796373380241506e-05,0.0008155021514527666,0.00012065970770902171,0.000992191902022939,0.0009555893945389746,0.006813991282483652,0.0008479165937277951,0.003514236279904306,0.0033294972862496033,-0.000423534798689266,0.0025436304477284006,0.008778476020154937,0.0011703989682339065,0.008471743210464604,-0.0034740328130680627,-0.0013638583986793885,-0.0032912144688332437,-0.0004576665872457889,0.0004714445573260603,0.0019400833245978818
406,Category (mathematics),42,47,67.0,65.0,0.0007246261480147153,0.0010353237224083238,0.002324751897233931,172.1668946648427,165.0,37.35611958047384,345.0,125854.0,-0.06252401200193047,2,0.6880601695657468,0.0004266616272643297,0.3115131683570112,0.6880601695657468,4.499779224440437e-10,2.6906305455177923e-58,0.6238840053563758,0.38764092764089225,0.0001430480465875737,0.0018445807590294484,0.000183359293459177,0.002239510937578563,0.0015541809781924282,0.0024643356306361156,0.0020035059983492297,0.006205087153804935,0.01143793668417621,-0.004301179312058275,0.008806924738434967,0.019587286288291556,0.014283202909413782,0.0021660114324793815,-0.0007816577624249108,-0.0009722253642129166,0.011341624694450972,0.007493388570626124,0.006126537702592657,0.019234307307507095
407,Right angle,27,7,36.0,7.0,0.0007009492795631597,9.098869267474009e-05,0.000556576307798586,375.6238030095759,363.0,114.04101756763966,712.0,274581.0,0.14371642044604496,2,0.3858102029768426,0.0016566727598913541,0.35355089535534423,0.3858102029768426,8.10628444231029e-11,0.2589822288268588,1.0955375940677134,0.6806957793176573,0.00011768744996476074,0.0004557499048884269,0.0028614047632724744,0.0006849570788642069,0.0011644170465865734,0.00044725025023577546,0.0006553045428364284,0.0023769271366463405,0.00922524766139854,-0.006828517687104067,-0.002973063759614201,0.0032172278399218647,-0.0013807995332994632,-0.0003147705897933044,-1.960081243297229e-05,0.0005950203151611416,-0.00020599219575438485,0.001251501798969682,0.0019710913217084016,-5.419870323803072e-05
408,Corollary,7,5,8.0,6.0,0.00033295797592756526,5.5677199838279736e-05,0.00033805946499858633,128.63337893296853,126.0,27.94414366046314,279.0,94031.0,0.039474241223811074,3,0.987341519308743,0.00010292296240737352,0.006741648091121348,0.005813909637643664,0.987341519308743,8.469215148997724e-14,0.07715466209850064,0.04793888692594086,3.5253521413318544e-05,0.001059148700717083,0.00014125876173121696,0.0026291540207100256,0.0007813524406210384,0.0003754789626196948,0.0006765300838345101,0.0014705296185553401,0.0038402522512376957,-0.002034276918093052,9.929971339115965e-05,0.005008453784607187,-7.585610250774244e-07,-0.0006058519422337429,8.38634447095954e-06,0.0013996122968420541,0.0007348279821093104,0.0012301694931297073,0.008650862333467322,-0.0003149647772903435
409,Negation,18,11,26.0,18.0,0.0005660288813682173,0.0001790865282563928,0.0002668173987016734,309.2270861833105,305.0,81.61593269802803,580.0,226045.0,0.020350411640901792,1,0.9615746007402186,0.0010809249043557175,0.9615746007402186,0.036912464807026014,0.0004320095483994818,4.349709842319562e-113,0.17018878196940837,0.1057442357077424,8.393415221935229e-05,0.002415763806424195,0.00015442829983553739,0.003065931526312021,0.00076249825661405,0.001930757024021946,0.0006756322287433719,0.003013843111497195,0.00477694377904506,-0.001547210022758419,0.003086358723004564,0.011648763517188293,0.010279875945225522,0.00018054074945326743,-0.0010067047223817867,-0.0018267767725639057,0.0012004311993016482,0.0005473735455736475,0.0031077389042532,-0.0008789390689888549
410,Axiom schema,33,16,41.0,21.0,0.0005799554202086036,0.00043791229701780173,0.0008621967825522061,27.818057455540355,27.0,7.976950519576652,72.0,20335.0,-0.0036987929562541503,1,0.7447787850012522,0.0003214856490554006,0.7447787850012522,0.25442664020391603,0.00047308914577646614,2.4921920749931144e-37,0.573914763053255,0.3565932917444893,7.92123675857253e-05,0.0011458368153290028,0.00034606472916387325,0.0015950679080785923,0.00262920787151744,0.011978068411395563,0.0034210756284747943,0.014180964813789701,0.015422056359679281,-0.0035211876669107426,0.018019653524612277,0.05628220315212186,0.009424437811115299,0.11195445789991969,-0.04380031073170406,-0.03336295815179877,-0.05507004831558058,-0.03679850428332347,0.0023613004560927115,-0.008279464607369119
411,Modus ponens,14,6,25.0,12.0,0.0005519263924853392,0.00010826583484251702,0.0002046089207287405,405.1819425444596,393.0,120.22950466327036,1244.0,296188.0,0.1985083911828144,1,0.9907135443048577,0.0055484251145529765,0.9907135443048577,3.963293603912743e-05,0.0036983976445501268,1.155372653000442e-202,0.059175266877307856,0.036767660572759646,2.6187202536541505e-05,0.0009766576844548172,5.923742877189114e-05,0.0008781254447891772,0.0007598397600944418,0.0016126900716384935,0.0005828606395705587,0.002473182531369059,0.003416065949497471,-0.0010318599846888073,0.0032474940025515016,0.010486110738217506,0.004796598430561322,0.008227154809415941,-0.003943385348327611,-0.003925385489890545,-0.0022823481907118023,-0.0019973513809470873,0.0010532398771636213,-0.0007587203777086505
412,Isomorphism,56,49,71.0,61.0,0.000727375005812243,0.001261024019344965,0.002256701567967471,588.0191518467852,580.0,124.80120296888857,1258.0,429842.0,0.023076436273306578,2,0.9350281908779811,0.00010030669046763306,0.06487150242123503,0.9350281908779811,1.0316512499223044e-11,7.635801501070759e-30,0.24118349609365552,0.14985573176220984,0.00015812160430542772,0.001383601012403873,0.0011994638069527433,0.0017156818680946642,0.001937176783027499,0.0028959894628113043,0.002015304714613651,0.006541782575971833,0.011917515773461722,-0.0052338530321351965,0.007172483686272976,0.018777927301926463,0.007235986848908753,0.011330492090843107,-0.004354164203033861,-0.0029419681101283714,0.018906770696137578,0.009648982340910685,-0.0010932003850187043,0.0036136436178038135
413,Mathematician,38,17,46.0,17.0,0.0007290967408287516,0.00025699283225397266,0.0011379524908453535,544.2517099863201,531.0,140.18125693293507,1773.0,397848.0,-0.20601819950767133,2,0.8959331281766466,0.0011901712762215088,0.09301009680023674,0.8959331281766466,2.5317979594238823e-12,0.009866603744363182,0.37294111636341376,0.23172134413025028,0.0027284201622339165,0.0019406803567280971,0.0004385612759079642,0.0043418076989362835,0.0032038253371166523,0.0016334259437679054,0.0029829615990630996,0.004223280882836201,0.010696654876989497,-0.004655815477405322,0.007394381036102026,0.020100998144206794,-0.008806754637006512,0.0027447727297067416,-0.0012642391752908837,0.005603857629612655,-0.01167333638366963,0.02197007021625281,0.002653474426244648,0.011593256843600413
414,Hilbert's axioms,12,2,13.0,6.0,0.0004575080646336858,9.78366859255766e-05,0.00021649509585220088,71.44049247606019,69.0,21.310555030505924,337.0,52223.0,0.010757684071022372,1,0.9894929602329705,0.008294262612294052,0.9894929602329705,5.729924246820321e-14,0.002212777154677901,0.0,0.0637271676808363,0.039595915560641834,8.350427949142282e-05,0.0017733167796737707,0.00017347934649569616,0.0010063505030029583,0.0013616456579978362,0.002294620089059924,0.002991131828114607,0.003935124543331381,0.007532061767128874,-0.002011096480009188,0.004064574157071453,0.0140542194382089,0.0014990496282539746,0.012608770366774307,-0.005041845035577207,-0.0018642361727806483,-5.4297222351190816e-05,0.0008538602481430982,0.0022306463060185002,0.0023219195544216006
415,Finite element method,24,21,35.0,28.0,0.0005691675696442891,0.00045882746648404505,0.0008177967368574631,1156.7824897400822,1151.0,516.3401200603646,10973.0,845608.0,0.015151254491738169,2,0.9525648296626646,0.019664356567502705,0.0002945287706625559,0.9525648296626646,0.027476284999170025,7.1306252034925015e-43,0.22470832244653532,0.1396191308223182,0.00019476043177653546,0.0009142410014652575,0.02200677586488485,0.0010919432033313723,0.00487920466852458,0.0005541235578709085,0.002755293663880398,0.0024410279018943154,0.006542860653198708,-0.002786954229436177,0.0032033744158960703,0.020002195243746104,-0.013577852264175874,-0.008221380359180588,4.443244350997844e-05,-0.0004834420997819315,-0.001786120823526527,0.003270078167840564,-5.225617481498059e-05,0.00021206785733145512
416,Asymptotic analysis,31,18,33.0,20.0,0.0005715646362219594,0.00026291810827240906,0.0006596322003836493,376.4801641586867,361.0,130.33647113440875,2222.0,275207.0,0.09692772329817768,2,0.9890496816867823,0.0014312455639438712,0.009334059587473053,0.9890496816867823,0.00018500247401963165,1.0687781294121941e-08,0.06548218035634881,0.04068636624653269,0.0001587530475757575,0.003586973263151074,0.0008327129289629255,0.004355789648222416,0.0032806067908306468,0.0014815721125507491,0.0015856623363468606,0.005090179604675849,0.01216610436862662,-0.0038570379330865436,0.004944831172608953,0.01894257732715641,-0.005543547957547952,-0.0035950834712605625,0.0028686204438804186,0.01075003807818037,0.002216326441393666,0.000569984931104463,0.01921410439627711,0.0048670694329069186
417,Normal distribution,30,52,31.0,119.0,0.0005337134246661162,0.001247203649775101,0.0008462902279644226,7325.607387140903,7209.0,2063.213190151848,11985.0,5355019.0,0.724952790092478,1,0.9995901158010002,1.1168119594881406e-06,0.9995901158010002,7.533523157249577e-05,0.0003334321554676525,0.0,0.0038097874245153654,0.002367154020097287,0.00039214835475361113,0.0008566232538380062,0.0005505858686842994,0.0011249853479312264,0.02969767240652553,-0.000474899421037257,0.0008972325095830102,0.0018311694398813988,0.005345086414086229,-0.002551156384994239,0.0035788898590251804,0.021380116559668268,-0.023465771277215032,-0.015824363190239107,-0.0009138364477712927,-0.015615561448663688,0.0008010571808209187,-0.0033121066800492227,-0.00042785145875503465,9.43779549623147e-05
418,Probability density function,21,35,33.0,66.0,0.00045699495671331324,0.0008648277850304132,0.0008577695373693917,2049.326949384405,2014.0,578.028323376376,3508.0,1498058.0,0.4074212100666544,1,0.6267842763880884,0.0001013023930884856,0.6267842763880884,0.35434265587367286,0.018771765345150234,1.1494184737824048e-207,0.7359883580493987,0.4572952782852593,0.0006540510768772253,0.0010153320549916626,0.0009585095572851335,0.0015457038230631153,0.042665359996268616,-0.0005372868304936488,0.0012973258933123217,0.0030647857855728147,0.008527911955449698,-0.004041335603793399,0.00573242856466255,0.03161833586571962,-0.0333228066811633,-0.021728701237898253,-0.0011958010476631493,-0.020752807763974295,0.000959022216512023,-0.00459221496425263,-0.0008290189092937239,0.0059290019347177595
419,Central limit theorem,19,49,31.0,66.0,0.000517018903651889,0.0005094852418236147,0.00038850894309974487,2019.3365253077975,1968.0,576.046625182455,3655.0,1476135.0,0.081713614424927,2,0.9938536006796032,1.3429356448625874e-06,0.005744179489417715,0.9938536006796032,0.00040087689533438306,9.591385140866026e-52,0.0389187159951511,0.02418155785599133,0.0003300192677506458,0.0003890723128160576,0.0003839106637128998,0.0009178033027130075,0.013969217407749788,0.00015808470086692072,0.0014432097889821955,0.0023532658639677712,0.0065748224279977684,-0.0031799223290945085,0.004987797625391147,0.029186818595232672,-0.03530059336897645,-0.024751526381363628,-0.001852261067557244,-0.0273830395460112,0.001396988532992337,-0.005385266405471292,-0.0023246300101454833,-0.0033395451716129857
420,Statistical population,10,41,11.0,50.0,0.0003325897504441618,0.000316320109023168,0.00023227838949410197,249.34336525307796,236.0,194.7447830549398,5085.0,182270.0,-0.143459043120379,3,0.9999820794747566,1.7850842029129128e-05,1.635070784528387e-11,6.966686365808169e-08,0.9999820794747566,3.565825122772128e-26,0.00021424030985716183,0.00013311498890513062,0.0003358263097366582,0.0002874121662153092,0.000341746680412129,0.0008370039231337336,0.015080694399998498,7.888403347636967e-05,0.0013298037801074683,0.0022907471938398644,0.00645119028610672,-0.0031685920159103768,0.005257487524453255,0.030871740993396984,-0.0383966385786003,-0.027222075883044164,-0.0021389819566500264,-0.030779694364845376,0.0015890444814690332,-0.005975284018697454,-0.002789279907854261,-0.004882185671314728
421,Mean,25,48,32.0,84.0,0.0004798592002805747,0.000617693680964958,0.0006751882711402992,1335.124487004104,1248.0,1087.7375531363186,16622.0,975976.0,-0.5432863318139939,3,0.9956811710032715,0.004295920002444635,1.7561445293696768e-09,2.290723813934228e-05,0.9956811710032715,8.57914517047171e-166,0.027967415736469776,0.017377132426420906,0.00031723818870091076,0.0005578650813291159,0.00041429870618921746,0.0010286405220830885,0.01391010901303246,0.00016257702543366577,0.0013762723216170058,0.00242258285422097,0.0068201437357598696,-0.0033370249820630013,0.004957729932561708,0.029504928266851835,-0.03497738800588254,-0.02482090636660417,-0.0017263426265943097,-0.026742849142925823,0.0016266666556173804,-0.005349431196320558,-0.0015234867608172125,-0.003904285280363116
422,Standard deviation,17,52,23.0,80.0,0.0003907457735225718,0.0007254859557649274,0.00037434955908305416,7019.425444596443,7241.0,2126.1279979327064,18157.0,5131200.0,-1.5996157772484951,2,0.9388247550917657,3.7214526278923793e-06,0.004586742233103925,0.9388247550917657,0.05658478122250259,7.185476229844386e-102,0.2465212511242261,0.15317226543482465,0.0004227535783273845,0.0006047338561668405,0.0005298175649755249,0.0011231730376265508,0.014182804787045247,0.00029728045673678124,0.0015354511500712703,0.0028552428692024826,0.007784315811527575,-0.0036749313867365948,0.0055908049210047816,0.031597336537753894,-0.03628583626375005,-0.024827809246043265,-0.0016647635270859175,-0.026251389572546753,0.0017111506890413457,-0.00518051277260139,-0.0018820188767638506,-0.0011192395084888796
423,Sampling (statistics),14,39,17.0,42.0,0.0003747063800274243,0.00025073127104671764,0.0001618655795024148,910.4719562243502,866.0,294.4202450194193,3329.0,665555.0,-0.5129143327958253,2,0.7798921892239787,1.5154394703336968e-05,0.00053324018910035,0.7798921892239787,0.2195593411080561,7.508416150667314e-08,0.530950170018074,0.32989788914259477,0.00035421913743638483,0.0003230345823219919,0.0003554864885226362,0.0008871768099247845,0.015667357158413737,9.995792945926439e-05,0.0013597751582484652,0.002428879444677195,0.006794733100588664,-0.003271027819105236,0.005556102847652579,0.03228033099132307,-0.03991602417583251,-0.02824767270632832,-0.0020982780719594044,-0.03167783926658634,0.0017898378962228664,-0.0062381576278303826,-0.0029858599170095915,-0.00500703148749592
424,Correlation and dependence,16,39,19.0,97.0,0.0003956914030301572,0.0006591855050303152,0.0001618569273121927,1446.6333789329685,1450.0,432.5411373421424,5077.0,1057489.0,-0.13403564758906136,1,0.6917558937059541,0.0005690560419884345,0.6917558937059541,1.6238153347008946e-05,0.30765881209871,0.0,0.62201524933016,0.38647980423763556,0.000355187254371063,0.00036266062573419395,0.00038211089936343904,0.0009610880184393994,0.01570339746239883,0.00010150786303065108,0.0014051634388666265,0.0024499692679859075,0.006877604464730331,-0.003377033747040758,0.005532808570188865,0.03244976665982333,-0.039866635017874096,-0.02845011005503781,-0.002155199635595169,-0.03189328353041367,0.0017079984735922985,-0.0061784011351242564,-0.0028522922043560817,-0.005037644254827786
425,Regression analysis,20,40,30.0,87.0,0.0004567736690718722,0.00064781433336616,0.0002744623320434318,2383.4418604651164,2390.0,574.4321817543965,3809.0,1742296.0,-0.5754333373372535,1,0.9675908408809194,8.703084986080375e-05,0.9675908408809194,0.012134501657205095,0.020187626612014852,2.7793606588874e-311,0.16501165518125457,0.10252750597361805,0.00043329265400737153,0.000333834781154982,0.00038901902331001635,0.0010029241333898641,0.039584928278235856,-0.0008802047116491835,0.0006443535391862556,0.0018307745617429918,0.005424516038621626,-0.002843911644246129,0.004747896688896568,0.028339967446528693,-0.0357797384071919,-0.025402705041077677,-0.0020628621699922078,-0.028920038948335402,0.0014045302869305177,-0.005609230727165057,-0.002669176393804786,-0.00467913595787919
426,Interpolation,19,5,19.0,5.0,0.00038335657026602755,0.00015147068061453734,0.0006165800828554503,835.1887824897401,855.0,225.41416494204717,1729.0,610523.0,-0.21903074611468687,4,0.8416507079398071,0.006167809638335706,0.14493119558165635,0.0024986825931734183,0.004751604247027326,0.8416507079398071,0.49680043797142226,0.30867946761616016,0.009413959408430077,0.001603562472027815,0.0012538892859230292,0.0027582065616513587,0.01250308399637527,0.0011583400684213815,0.0035484359152401774,0.004783072059820592,0.013804417064974067,-0.0054776058153632595,0.008063849475573199,0.04041381418319746,-0.03292213326827331,-0.022387022308384612,-0.0017312416315089921,-0.01814976767387626,-0.0014653199858243296,0.002748563582863545,0.002118986044934847,0.0014922252882725389
427,Variance,22,53,42.0,83.0,0.00047364452363738633,0.0008742916867499314,0.0005292903505060288,3493.7017783857727,3422.0,1034.0197172360656,5799.0,2553896.0,-0.33139008025146544,2,0.9954126331946168,4.813573184974686e-07,0.0035917246279546173,0.9954126331946168,0.0009951608201100783,1.2330402705792473e-110,0.031681244681158606,0.019684664090734733,0.0002870097784141129,0.0006132326804020726,0.0005899201030215242,0.0010380441778652964,0.009845262361280971,0.00039743701035891484,0.0014692023765763508,0.0025306595347966325,0.00661418628013072,-0.00307648729099113,0.004443501829642607,0.02401652157572214,-0.025953791279524435,-0.017045014596336356,-0.0012238392201171164,-0.01758369567638773,0.0010546692916795699,-0.0036617142924061197,-0.0012404868244747338,0.001083120278229914
428,Type I and type II errors,14,27,20.0,28.0,0.00038632984187836057,0.00016593142485821983,0.00011375509611602665,2108.002735978112,2013.0,690.2197631696315,4290.0,1540950.0,-0.2588891179281524,2,0.9854103814764656,1.8949041393698434e-05,0.00892532904016454,0.9854103814764656,0.00555918472059124,8.615572138467197e-05,0.08647745066013139,0.0537314611467948,0.00015287148288683193,0.00022972099477270192,0.0003136105231720641,0.0006551087525064036,0.009935684278198626,8.324385372763912e-05,0.0009332931018349583,0.0016321002340536697,0.004477628612145332,-0.002240262108628096,0.003495926957930106,0.020342909823536065,-0.02515659114275859,-0.017682927972390676,-0.0013780888780127014,-0.019882383329613545,0.0010442988187502407,-0.004067942673417413,-0.0019636698639453262,-0.002825772620808459
429,Confidence interval,18,37,39.0,50.0,0.0004723612949826435,0.0003094353777766839,0.0002798817978721907,2434.6853625170997,2442.0,728.5074106541975,5444.0,1779755.0,0.06092669354311003,2,0.9778793739359362,8.648727613538626e-07,0.0020294414127048676,0.9778793739359362,0.02009031977859779,5.391134816591801e-52,0.11297201071460553,0.07019345688442719,0.0004176680546494731,0.0004473157379867471,0.00047386563166535264,0.0010288005729819024,0.017854380504245575,0.000141576656722575,0.001655345271102185,0.0028925641415303194,0.008104049775790406,-0.003947154334308865,0.006377139755697634,0.0371891310681124,-0.0457124902905205,-0.032175644997465086,-0.0023386121929229132,-0.035624493287661645,0.001974917636293127,-0.007265480129796884,-0.0032656036825618293,-0.0043799621071830405
430,Randomized controlled trial,17,31,31.0,41.0,0.00043968146515370194,0.00024326378247835123,0.00015912927703791687,1013.7701778385773,982.0,318.8004607516767,4508.0,741066.0,0.1422612770007339,2,0.7795953227484287,1.1612847617156485e-05,0.000491735075547806,0.7795953227484287,0.21990132932840614,3.249717685822746e-44,0.5310390235616018,0.32995309695324804,0.00043326299423513304,0.0003551771010995411,0.0004265371626904872,0.0010429133641773076,0.019208086842816628,8.044400698225957e-05,0.001619478452855395,0.0028958513929529394,0.008169090055160288,-0.004021679381684191,0.006747953255548238,0.0393033524171492,-0.049229471899882034,-0.03508407743166157,-0.0026533152021932624,-0.03956802051888355,0.0021482199891773874,-0.007708811063775939,-0.003733701366063649,-0.00631684508604096
431,Analysis of variance,23,32,48.0,61.0,0.000562934122811825,0.0004432612527353751,0.0002689566171422101,1762.7701778385772,1770.0,516.482019357829,3069.0,1288585.0,-0.743194815097217,2,0.6462728097137572,0.0002641072246060082,0.35219575082582727,0.6462728097137572,0.0012673322358095064,2.9145838666901522e-214,0.6602902290869929,0.4102613862801178,0.0004656538103984375,0.00047751237985499797,0.0004654862354080845,0.0011617244463176378,0.019337163296193942,0.00014818952994408215,0.0017364089360325519,0.0031223730962434983,0.008781924710025642,-0.004302346215639892,0.00682451156844336,0.040069745591923785,-0.049486612263198254,-0.03508249773553959,-0.002607595090761092,-0.03915855819620867,0.0021202318741313218,-0.007695635771689467,-0.0034904259822194153,-0.0053496980693395445
432,Expected value,23,44,39.0,74.0,0.0005861544387707905,0.0007469942985831708,0.0003655993495617824,1945.3160054719563,1937.0,540.1769178731372,4881.0,1422026.0,0.33761816301157904,2,0.9416542274765272,4.793291990984375e-05,0.058195438160882136,0.9416542274765272,0.00010240144268092879,4.886442921864842e-143,0.22353182018516807,0.13888812886674232,0.0005813711550765118,0.0011800198318995274,0.0006656774828780442,0.0016130392306564997,0.035452550535836395,-0.00021317520612016205,0.0012762976433669023,0.0034174918172463708,0.008902562468701998,-0.0023436277155545544,0.0060670662919576224,0.028931287962635912,-0.029845183751305297,-0.018971057449368427,-0.00025301198999781813,-0.020819216016907744,0.0021173239413709117,-0.004170797027461506,-0.0004472473516884374,0.002177792419233477
433,Differentiable function,54,25,74.0,34.0,0.0009416355777790048,0.0009782051741863953,0.0025625471919443954,633.8002735978113,606.0,198.1062906124541,1283.0,463308.0,0.10592732792384241,1,0.9821896553762766,0.0006569539563155462,0.9821896553762766,0.017153390667407894,6.751530129708305e-28,3.8360908866281835e-50,0.09220301002173853,0.057288951198056146,0.0006087259165340228,0.002007832704991907,0.006859588801486877,0.0034028642701751806,0.012111694511097571,0.0013079612826620013,0.044158098646115376,0.002676018524994803,0.009668786710608855,-0.004145334786188236,0.005542802692074325,0.03691115499740453,-0.0271410690346249,-0.01451620643702589,0.001734057079655809,0.008156997883606375,0.0013834971415647452,-0.0015142100413974863,-0.0030153100859818594,-0.0007770351828164662
434,Linear regression,29,38,57.0,51.0,0.0006703033120178659,0.000488890880918992,0.00047627535345275856,2505.450068399453,2542.0,643.7687055733956,4960.0,1831484.0,-0.22799145843976712,2,0.9685618946179134,8.586961985055795e-06,0.03142949797382293,0.9685618946179134,2.0446278586738005e-08,3.2372036766773756e-49,0.1397855247411895,0.08685362986744798,0.0004975471649807701,0.0005518656927179762,0.00047212520433135755,0.0012742127806320983,0.04244613627998129,-0.0007953340646629191,0.0008766323945773906,0.0023788238288311374,0.006834711047224536,-0.0034273652252272313,0.005532150387534212,0.03216042758649411,-0.03938972670468599,-0.02790376998155,-0.0021267735191263953,-0.031214470883872487,0.0016984948943922305,-0.00617185592188498,-0.0021897498763746174,-0.004134047516694083
435,Ordinary least squares,28,28,36.0,32.0,0.0005399254076771723,0.00023883767458188437,0.0002757275675912872,1353.28317373461,1326.0,380.83991413148,2810.0,989250.0,0.02047108222280866,2,0.9715158488221185,2.9614985623314408e-05,0.028433734695545675,0.9715158488221185,2.0801496568397546e-05,1.439208020712662e-13,0.12983680775859413,0.08067214445211499,0.00046454616886837364,0.00039305182539545533,0.0004613331816613157,0.001082371706680343,0.020178988918921583,0.00012373783756636027,0.0017516079153530257,0.003139203906431592,0.008855436164161366,-0.004327083667330907,0.0071748610458378164,0.0416109313461203,-0.051657641088612524,-0.036645202123304556,-0.002833686538314336,-0.04146973635378269,0.002178093454572531,-0.008012699004627916,-0.0038706441410592866,-0.006431677950734917
436,Frequentist inference,22,27,31.0,29.0,0.00048072276275897723,0.0001937030737008535,0.0001564457307608826,94.5389876880985,92.0,61.01449267019675,1517.0,69108.0,-0.005211660440109695,3,0.9900445769551092,0.008098905481468122,2.529886222406481e-06,0.0018316832258330417,0.9900445769551092,2.2304451367221287e-05,0.06072596514390725,0.03773116357875888,0.00048744619867649317,0.0003905227100966305,0.0004660364815240414,0.0011451994029494106,0.021416502675319162,7.949172993481974e-05,0.001784415748229846,0.00319433156613214,0.009037461119574475,-0.004458271304205331,0.007444450127704164,0.04376363038593349,-0.0548844032972626,-0.039135123158348495,-0.002953047407996593,-0.044154247714694554,0.002375854800681834,-0.008617060571025506,-0.004159603612712427,-0.007114594358515926
